dates,diamonds,butter,cars,cucumber,bananas
2019-09-26,1469.08,1158.12,1302.72,1087.95,718.62
2019-09-27,1466.18,1157.87,1301.55,1088.99,715.28
2019-09-30,1469.71,1155.06,1301.66,1088.24,714.64
2019-10-01,1467.62,1155.52,1303.76,1088.43,720.4
2019-10-02,1468.05,1155.78,1303.73,1088.85,717.7
2019-10-03,1468.3,1158.89,1304.91,1089.1,717.35
2019-10-04,1471.44,1155.17,1308.09,1088.91,718.84
2019-10-07,1472.08,1157.01,1307.55,1089.15,722.32
2019-10-08,1470.73,1158.86,1304.73,1089.19,724.42
2019-10-09,1469.29,1161.1,1309.42,1088.73,726.04
2019-10-10,1469.15,1161.21,1313.02,1088.02,725.91
2019-10-11,1467.92,1161.45,1313.99,1086.83,716.56
2019-10-14,1466.23,1156.26,1312.18,1086.89,715.53
2019-10-15,1468.35,1156.33,1309.26,1085.29,714.49
2019-10-16,1469.18,1154.15,1308.09,1084.0,716.58
2019-10-17,1468.58,1154.63,1309.07,1085.48,720.43
2019-10-18,1469.11,1155.55,1307.63,1085.19,723.89
2019-10-21,1468.88,1154.08,1307.29,1085.96,724.62
2019-10-22,1468.24,1156.36,1305.09,1086.4,726.0
2019-10-23,1468.39,1154.06,1303.12,1085.8,725.19
2019-10-24,1469.29,1151.45,1302.19,1085.84,722.58
2019-10-25,1470.66,1150.77,1298.56,1085.51,720.84
2019-10-28,1470.23,1149.01,1294.32,1085.61,716.99
2019-10-29,1468.21,1148.95,1294.23,1085.08,709.49
2019-10-30,1468.51,1146.03,1289.64,1084.95,706.81
2019-10-31,1469.02,1148.03,1285.89,1084.64,695.13
2019-11-01,1468.32,1144.46,1285.21,1085.36,696.48
2019-11-04,1468.4,1146.73,1288.58,1085.79,693.57
2019-11-05,1470.35,1147.83,1290.38,1085.61,693.59
2019-11-06,1469.54,1149.77,1287.46,1086.33,694.09
2019-11-07,1470.49,1149.13,1288.9,1084.7,691.85
2019-11-08,1474.96,1146.27,1287.19,1084.39,689.34
2019-11-11,1475.2,1142.54,1288.33,1084.8,687.53
2019-11-12,1476.65,1144.51,1291.09,1085.23,684.72
2019-11-13,1478.14,1144.65,1293.11,1085.56,681.62
2019-11-14,1479.91,1146.32,1293.11,1085.98,684.13
2019-11-15,1479.54,1146.85,1290.7,1087.16,699.76
2019-11-18,1480.88,1145.18,1289.33,1086.22,698.23
2019-11-19,1482.9,1144.92,1295.33,1085.6,700.32
2019-11-20,1481.58,1144.14,1289.5,1084.76,699.7
2019-11-21,1482.03,1145.77,1297.01,1085.17,703.13
2019-11-22,1482.28,1146.98,1303.18,1084.56,704.06
2019-11-25,1482.56,1144.82,1300.19,1085.22,700.81
2019-11-26,1481.97,1143.06,1298.86,1084.29,687.66
2019-11-27,1482.92,1141.81,1303.06,1083.94,685.28
2019-11-28,1483.3,1139.83,1301.13,1083.4,677.8
2019-11-29,1481.38,1138.54,1300.66,1084.13,679.03
2019-12-02,1481.73,1141.56,1306.4,1084.16,678.96
2019-12-03,1480.09,1143.16,1307.72,1083.72,678.32
2019-12-04,1478.61,1142.71,1303.54,1083.54,677.4
2019-12-05,1475.81,1143.32,1295.21,1082.45,680.71
2019-12-06,1477.69,1141.25,1297.74,1083.26,677.37
2019-12-09,1476.9,1138.72,1304.41,1083.6,664.05
2019-12-10,1478.55,1134.96,1302.38,1083.68,671.43
2019-12-11,1478.81,1137.02,1310.81,1084.14,671.48
2019-12-12,1479.71,1139.54,1312.31,1085.75,678.73
2019-12-13,1479.13,1139.6,1314.23,1084.75,680.26
2019-12-16,1477.86,1140.59,1314.22,1084.37,676.11
2019-12-17,1475.77,1141.17,1316.43,1085.1,682.01
2019-12-18,1474.66,1143.44,1317.85,1084.83,689.91
2019-12-19,1475.09,1143.74,1317.02,1083.92,693.16
2019-12-20,1477.35,1142.2,1317.09,1083.19,692.24
2019-12-23,1476.69,1139.32,1316.92,1083.31,693.13
2019-12-26,1476.93,1140.59,1317.24,1083.11,689.2
2019-12-27,1476.91,1137.05,1313.03,1082.46,689.46
2019-12-30,1476.19,1137.53,1312.33,1083.33,690.2
2020-01-02,1476.32,1138.03,1312.46,1083.51,695.06
2020-01-03,1474.57,1136.13,1312.01,1083.89,699.69
2020-01-06,1472.6,1135.69,1313.88,1083.4,699.13
2020-01-07,1470.8,1137.06,1308.72,1083.69,700.59
2020-01-08,1469.75,1137.04,1309.61,1083.49,706.8
2020-01-09,1472.34,1135.92,1311.85,1082.39,710.33
2020-01-10,1471.57,1138.38,1310.72,1082.47,717.5
2020-01-13,1472.55,1138.09,1311.75,1083.99,716.35
2020-01-14,1475.75,1134.58,1312.62,1084.96,720.19
2020-01-15,1475.99,1132.33,1312.06,1083.72,716.25
2020-01-16,1475.97,1130.52,1306.84,1083.28,715.18
2020-01-17,1474.82,1134.55,1307.1,1084.75,715.73
2020-01-20,1473.74,1138.64,1312.01,1085.84,713.07
2020-01-21,1476.15,1138.34,1306.46,1086.74,709.13
2020-01-22,1474.08,1138.13,1306.73,1085.76,711.99
2020-01-23,1475.2,1136.52,1304.92,1085.77,708.9
2020-01-24,1475.22,1136.27,1300.84,1086.26,704.44
2020-01-27,1476.57,1137.34,1304.49,1086.66,701.73
2020-01-28,1477.89,1136.36,1302.47,1087.58,711.72
2020-01-29,1478.39,1134.98,1297.5,1087.76,718.91
2020-01-30,1480.39,1131.39,1291.58,1086.94,716.91
2020-01-31,1479.47,1129.79,1292.18,1086.97,713.68
2020-02-03,1480.65,1128.06,1294.06,1087.79,709.05
2020-02-04,1480.83,1126.19,1292.34,1087.76,708.44
2020-02-05,1481.07,1123.94,1291.21,1087.22,707.79
2020-02-06,1481.08,1123.09,1292.91,1087.63,713.42
2020-02-07,1479.15,1125.89,1294.26,1088.39,719.44
2020-02-10,1481.27,1127.04,1291.89,1088.09,722.59
2020-02-11,1480.56,1126.36,1290.81,1087.78,716.85
2020-02-12,1481.63,1127.89,1294.77,1088.56,716.53
2020-02-13,1481.32,1131.66,1297.2,1089.53,726.9
2020-02-14,1479.29,1131.71,1297.76,1089.36,728.79
2020-02-17,1478.12,1133.9,1300.0,1089.76,730.19
2020-02-18,1479.37,1132.06,1303.25,1089.48,726.58
2020-02-19,1481.36,1135.14,1305.82,1089.53,724.75
2020-02-20,1482.96,1136.27,1302.56,1091.88,726.42
2020-02-21,1482.41,1136.51,1303.09,1090.82,732.2
2020-02-24,1483.39,1137.62,1307.38,1092.39,735.05
2020-02-25,1481.59,1135.69,1308.02,1091.88,739.88
2020-02-26,1481.96,1135.65,1308.65,1091.63,739.5
2020-02-27,1484.77,1131.7,1305.6,1090.64,743.27
2020-02-28,1484.1,1127.59,1300.82,1089.98,737.94
2020-03-02,1487.26,1127.26,1298.94,1089.09,731.89
2020-03-03,1488.15,1128.29,1296.79,1088.99,739.91
2020-03-04,1487.34,1126.74,1292.86,1088.09,742.46
2020-03-05,1485.03,1122.13,1287.97,1087.64,734.04
2020-03-06,1484.67,1123.21,1285.03,1088.28,737.26
2020-03-09,1484.73,1125.04,1286.97,1088.59,740.94
2020-03-10,1484.25,1120.34,1286.94,1087.66,734.62
2020-03-11,1484.49,1121.35,1291.25,1087.84,732.31
2020-03-12,1486.55,1118.99,1293.69,1087.62,723.6
2020-03-13,1485.48,1121.2,1293.72,1087.34,724.56
2020-03-16,1483.14,1121.5,1296.17,1087.06,716.89
2020-03-17,1482.32,1122.34,1292.43,1087.1,722.66
2020-03-18,1481.17,1120.25,1289.67,1087.41,725.05
2020-03-19,1480.54,1120.06,1290.22,1086.76,729.97
2020-03-20,1482.11,1121.58,1289.84,1086.28,721.99
2020-03-23,1481.55,1121.5,1289.77,1085.96,721.6
2020-03-24,1481.98,1122.36,1285.49,1086.09,728.22
2020-03-25,1484.23,1122.49,1283.31,1084.85,726.31
2020-03-26,1485.5,1122.59,1280.2,1084.6,721.96
2020-03-27,1484.14,1124.62,1284.24,1084.4,721.69
2020-03-30,1484.28,1125.39,1283.25,1084.38,728.79
2020-03-31,1485.38,1126.07,1282.35,1082.68,735.54
2020-04-01,1484.71,1122.95,1278.07,1082.4,742.6
2020-04-02,1483.31,1122.93,1280.66,1083.42,745.62
2020-04-03,1485.09,1123.37,1281.31,1084.15,745.88
2020-04-06,1483.29,1121.86,1278.97,1083.93,745.98
2020-04-07,1484.98,1125.32,1280.47,1084.58,746.04
2020-04-08,1485.16,1121.9,1282.83,1085.07,745.42
2020-04-09,1484.48,1125.6,1286.41,1086.08,752.68
2020-04-10,1484.59,1122.47,1284.07,1086.35,748.74
2020-04-13,1482.55,1123.64,1285.23,1086.67,752.55
2020-04-14,1479.94,1125.65,1289.37,1087.31,756.16
2020-04-15,1477.35,1122.76,1287.19,1087.26,760.85
2020-04-16,1478.29,1122.21,1281.62,1087.02,765.98
2020-04-17,1479.35,1121.14,1280.87,1087.36,768.28
2020-04-20,1479.85,1122.89,1280.32,1087.97,766.11
2020-04-21,1478.08,1121.99,1277.53,1089.17,767.75
2020-04-22,1480.4,1123.67,1278.86,1089.98,759.94
2020-04-23,1479.48,1121.84,1277.32,1089.2,755.22
2020-04-24,1478.01,1121.59,1276.93,1088.48,764.47
2020-04-27,1479.59,1119.07,1273.59,1088.81,760.14
2020-04-28,1480.53,1116.89,1272.73,1087.18,763.52
2020-04-29,1483.77,1114.67,1267.81,1088.07,748.23
2020-04-30,1482.96,1120.67,1267.32,1088.03,748.14
2020-05-01,1481.03,1121.84,1267.09,1088.72,741.89
2020-05-04,1484.4,1121.68,1264.3,1088.65,741.39
2020-05-05,1484.53,1120.26,1268.25,1089.55,739.02
2020-05-06,1487.8,1124.33,1263.8,1088.56,741.16
2020-05-07,1490.14,1123.04,1263.09,1088.58,741.39
2020-05-08,1489.54,1123.47,1259.13,1088.33,741.83
2020-05-11,1492.12,1124.72,1258.76,1088.72,742.47
2020-05-12,1490.96,1126.33,1259.34,1089.14,741.39
2020-05-13,1491.75,1123.94,1256.32,1089.92,745.36
2020-05-14,1490.64,1127.22,1260.47,1089.34,751.65
2020-05-15,1490.67,1128.87,1264.71,1088.42,755.56
2020-05-18,1491.6,1128.55,1264.6,1088.01,749.97
2020-05-19,1489.99,1130.67,1268.53,1088.49,748.04
2020-05-20,1488.3,1126.46,1264.05,1086.92,747.03
2020-05-21,1488.4,1125.33,1260.65,1087.7,743.03
2020-05-22,1489.76,1126.25,1259.97,1088.11,740.35
2020-05-25,1492.23,1126.95,1257.7,1088.16,738.57
2020-05-26,1491.65,1124.39,1259.68,1088.25,743.64
2020-05-27,1492.51,1118.73,1258.51,1087.42,745.34
2020-05-28,1493.78,1120.64,1255.43,1088.59,746.9
2020-05-29,1494.53,1117.31,1252.28,1088.24,739.51
2020-06-01,1492.38,1126.34,1259.79,1088.08,746.54
2020-06-02,1490.95,1126.99,1262.16,1090.06,750.06
2020-06-03,1492.71,1121.44,1262.64,1089.91,749.94
2020-06-04,1493.83,1123.67,1263.15,1089.9,751.36
2020-06-05,1496.36,1124.57,1262.05,1089.74,749.86
2020-06-08,1496.65,1121.39,1261.23,1089.13,753.91
2020-06-09,1496.18,1120.4,1258.71,1089.2,753.58
2020-06-10,1495.22,1120.99,1256.99,1089.86,749.47
2020-06-11,1492.14,1124.84,1258.85,1089.16,750.29
2020-06-12,1489.8,1121.53,1263.06,1087.52,750.25
2020-06-15,1489.3,1119.38,1265.35,1086.99,749.19
2020-06-16,1488.5,1121.45,1268.94,1086.38,754.41
2020-06-17,1489.37,1119.56,1271.06,1086.15,755.72
2020-06-18,1492.17,1116.85,1271.75,1086.04,755.32
2020-06-19,1494.13,1115.95,1272.87,1085.95,758.4
2020-06-22,1493.97,1116.44,1269.58,1085.4,754.57
2020-06-23,1495.62,1117.8,1272.23,1085.26,748.54
2020-06-24,1494.37,1119.46,1268.75,1083.91,748.06
2020-06-25,1495.07,1119.0,1261.76,1083.65,755.16
2020-06-26,1495.59,1119.42,1262.3,1084.1,755.2
2020-06-29,1495.21,1120.26,1261.29,1084.05,755.81
2020-06-30,1494.73,1123.09,1262.67,1084.25,756.67
2020-07-01,1496.3,1121.79,1262.82,1084.31,757.8
2020-07-02,1495.88,1122.59,1263.04,1085.53,758.38
2020-07-03,1494.51,1124.67,1266.44,1085.19,758.29
2020-07-06,1496.09,1127.18,1266.38,1084.61,765.63
2020-07-07,1499.42,1123.98,1261.22,1084.36,761.93
2020-07-08,1501.19,1125.87,1259.04,1084.24,756.44
2020-07-09,1500.75,1123.76,1260.04,1085.44,756.89
2020-07-10,1502.33,1121.74,1261.06,1085.46,766.17
2020-07-13,1500.2,1115.4,1257.58,1085.15,768.3
2020-07-14,1503.45,1112.47,1253.69,1082.78,772.01
2020-07-15,1505.86,1111.96,1252.98,1082.41,776.39
2020-07-16,1504.2,1109.8,1249.3,1082.73,772.81
2020-07-17,1504.62,1109.61,1251.42,1083.17,769.36
2020-07-20,1504.62,1107.95,1252.06,1083.14,770.57
2020-07-21,1504.29,1108.76,1247.96,1082.27,769.46
2020-07-22,1504.4,1113.19,1246.16,1082.44,773.35
2020-07-23,1501.96,1115.58,1247.91,1081.88,776.1
2020-07-24,1499.2,1114.21,1250.59,1082.2,768.19
2020-07-27,1499.84,1117.96,1250.94,1082.2,767.91
2020-07-28,1502.75,1114.7,1251.62,1082.61,772.61
2020-07-29,1503.18,1114.42,1251.76,1083.25,777.26
2020-07-30,1504.94,1108.71,1252.72,1083.48,771.41
2020-07-31,1505.9,1112.24,1256.73,1083.16,780.07
2020-08-03,1508.32,1112.61,1255.21,1082.19,776.82
2020-08-04,1507.27,1107.19,1254.78,1083.68,767.64
2020-08-05,1503.69,1110.49,1254.27,1082.54,762.91
2020-08-06,1502.56,1110.25,1254.33,1083.38,760.94
2020-08-07,1502.06,1111.26,1253.99,1084.58,763.04
2020-08-10,1505.19,1106.62,1254.6,1083.35,766.38
2020-08-11,1506.88,1105.05,1250.72,1082.24,769.19
2020-08-12,1506.73,1106.61,1248.9,1080.43,770.15
2020-08-13,1508.78,1104.89,1244.23,1079.48,769.6
2020-08-14,1508.41,1110.63,1246.83,1078.19,766.64
2020-08-17,1509.36,1111.35,1246.06,1077.94,761.96
2020-08-18,1508.44,1112.6,1245.51,1078.46,762.93
2020-08-19,1508.39,1110.61,1246.31,1078.48,755.91
2020-08-20,1508.45,1109.92,1241.83,1078.54,751.43
2020-08-21,1510.94,1108.96,1246.22,1078.02,750.77
2020-08-24,1510.67,1106.76,1247.74,1077.01,749.28
2020-08-25,1509.76,1107.27,1249.68,1077.8,744.38
2020-08-26,1508.4,1104.97,1248.65,1076.81,745.99
2020-08-27,1506.17,1104.57,1247.79,1077.1,745.87
2020-08-28,1504.48,1107.58,1246.79,1077.01,747.28
2020-08-31,1507.88,1105.52,1246.86,1077.48,750.17
2020-09-01,1508.35,1107.7,1245.95,1078.51,743.57
2020-09-02,1505.17,1109.3,1246.76,1077.0,742.25
2020-09-03,1506.29,1105.19,1247.8,1076.15,742.43
2020-09-04,1503.11,1108.99,1252.74,1076.76,733.39
2020-09-07,1505.78,1103.29,1252.84,1075.31,728.06
2020-09-08,1505.6,1101.33,1248.49,1073.99,719.53
2020-09-09,1507.07,1102.95,1250.15,1073.91,718.14
2020-09-10,1508.75,1104.54,1252.08,1074.11,717.04
2020-09-11,1508.66,1104.38,1257.41,1072.84,718.3
2020-09-14,1506.08,1107.63,1259.55,1072.24,722.11
2020-09-15,1508.92,1108.98,1258.68,1072.52,720.45
2020-09-16,1509.55,1108.7,1261.14,1073.0,719.7
2020-09-17,1507.61,1107.91,1264.2,1072.61,715.0
2020-09-18,1507.2,1108.78,1266.87,1071.87,718.09
2020-09-21,1506.49,1109.52,1269.51,1072.12,724.12
2020-09-22,1504.05,1109.53,1270.02,1069.44,718.71
2020-09-23,1501.52,1111.17,1273.34,1069.77,719.41
2020-09-24,1501.86,1115.58,1276.84,1069.76,722.66
2020-09-25,1501.12,1112.37,1278.68,1069.73,723.1
2020-09-28,1500.97,1108.99,1278.48,1070.78,725.17
2020-09-29,1498.67,1111.97,1278.5,1071.77,727.39
2020-09-30,1497.47,1113.57,1279.8,1072.75,726.03
2020-10-01,1497.62,1114.64,1281.96,1074.22,723.18
2020-10-02,1498.63,1116.96,1279.17,1074.42,722.77
2020-10-05,1498.56,1116.18,1276.79,1074.24,722.8
2020-10-06,1496.93,1116.46,1275.09,1076.25,717.91
2020-10-07,1495.84,1116.24,1277.16,1076.32,721.73
2020-10-08,1494.28,1117.7,1280.4,1075.53,725.09
2020-10-09,1494.79,1118.01,1280.93,1074.63,723.36
2020-10-12,1488.89,1122.46,1283.52,1074.56,723.93
2020-10-13,1487.85,1121.59,1280.54,1075.76,729.7
2020-10-14,1488.4,1121.07,1282.62,1076.08,731.73
2020-10-15,1487.22,1120.18,1283.41,1076.27,735.69
2020-10-16,1489.54,1120.98,1280.2,1077.91,732.25
2020-10-19,1490.94,1123.69,1283.94,1078.18,739.31
2020-10-20,1492.78,1119.67,1285.47,1077.91,734.37
2020-10-21,1495.02,1116.18,1283.77,1076.84,730.08
2020-10-22,1494.08,1118.84,1282.72,1076.6,727.91
2020-10-23,1491.63,1119.44,1283.52,1076.33,730.79
2020-10-26,1490.23,1115.25,1278.35,1078.33,729.47
2020-10-27,1487.79,1112.82,1281.3,1077.24,734.7
2020-10-28,1487.29,1111.5,1278.95,1076.73,734.31
2020-10-29,1489.11,1114.23,1277.72,1078.62,738.85
2020-10-30,1488.93,1113.04,1273.01,1078.79,740.68
2020-11-02,1489.16,1109.59,1273.06,1079.31,741.13
2020-11-03,1489.01,1109.86,1277.16,1080.75,736.98
2020-11-04,1490.82,1108.98,1275.06,1081.08,740.38
2020-11-05,1491.96,1117.69,1278.58,1080.92,736.6
2020-11-06,1492.6,1118.21,1272.99,1082.08,735.52
2020-11-09,1493.5,1122.76,1273.57,1082.69,732.08
2020-11-10,1492.49,1122.74,1275.25,1082.89,730.29
2020-11-11,1492.01,1117.39,1271.53,1083.26,734.06
2020-11-12,1492.3,1118.59,1273.86,1082.6,731.25
2020-11-13,1490.91,1111.63,1270.97,1080.28,730.85
2020-11-16,1493.8,1115.15,1270.89,1080.2,732.43
2020-11-17,1494.32,1114.48,1268.22,1080.47,729.63
2020-11-18,1494.31,1116.84,1273.04,1080.45,732.53
2020-11-19,1493.06,1114.61,1267.9,1081.79,735.57
2020-11-20,1491.46,1113.21,1267.43,1083.06,737.06
2020-11-23,1492.08,1116.3,1265.46,1083.51,739.84
2020-11-24,1492.39,1118.08,1267.45,1084.3,735.41
2020-11-25,1492.2,1116.36,1268.29,1085.16,737.29
2020-11-26,1491.41,1113.72,1268.13,1085.24,738.39
2020-11-27,1493.74,1111.18,1273.93,1084.63,747.18
2020-11-30,1493.27,1113.19,1279.49,1085.03,747.19
2020-12-01,1492.18,1110.05,1277.73,1086.1,750.48
2020-12-02,1492.64,1106.02,1278.75,1086.47,751.35
2020-12-03,1491.47,1102.73,1280.53,1086.71,743.56
2020-12-04,1490.98,1104.63,1285.09,1087.27,739.86
2020-12-07,1490.58,1103.79,1287.79,1086.87,743.76
2020-12-08,1491.51,1102.05,1283.36,1085.81,744.34
2020-12-09,1491.94,1102.03,1283.77,1085.91,746.8
2020-12-10,1491.03,1099.07,1280.77,1086.18,740.18
2020-12-11,1490.93,1106.02,1287.41,1086.42,740.99
2020-12-14,1492.1,1107.7,1289.97,1086.1,742.61
2020-12-15,1490.19,1109.21,1289.69,1085.53,747.92
2020-12-16,1492.3,1110.55,1296.0,1084.72,746.3
2020-12-17,1494.79,1109.92,1295.79,1084.86,751.67
2020-12-18,1494.52,1105.9,1294.67,1084.01,746.71
2020-12-21,1495.48,1103.08,1292.2,1082.51,743.81
2020-12-22,1495.32,1102.36,1293.47,1081.56,741.53
2020-12-23,1494.61,1098.71,1288.34,1080.6,734.53
2020-12-28,1494.0,1096.53,1288.9,1080.64,732.93
2020-12-29,1494.68,1095.93,1291.99,1079.9,733.01
2020-12-30,1495.6,1095.39,1292.64,1080.42,723.44
2021-01-04,1493.9,1101.43,1297.44,1081.9,725.49
2021-01-05,1491.62,1100.91,1298.41,1083.75,723.34
2021-01-06,1490.02,1101.82,1297.76,1083.7,723.17
2021-01-07,1486.92,1102.51,1296.48,1082.17,726.63
2021-01-08,1488.86,1099.63,1291.26,1081.71,721.4
2021-01-11,1488.23,1096.71,1293.64,1081.99,712.42
2021-01-12,1488.8,1095.96,1295.92,1081.72,713.48
2021-01-13,1489.31,1087.34,1296.96,1082.23,713.41
2021-01-14,1489.24,1090.56,1298.43,1084.1,709.77
2021-01-15,1487.97,1097.06,1297.17,1083.46,709.6
2021-01-18,1488.27,1093.35,1296.44,1082.66,707.27
2021-01-19,1487.4,1093.18,1295.66,1081.3,704.63
2021-01-20,1489.21,1088.17,1296.79,1082.15,702.4
2021-01-21,1485.25,1085.38,1292.13,1080.98,693.21
2021-01-22,1485.95,1088.95,1292.61,1079.84,696.17
2021-01-25,1483.55,1093.8,1292.1,1079.54,696.96
2021-01-26,1483.41,1098.42,1295.58,1080.1,698.27
2021-01-27,1479.15,1091.24,1296.91,1079.55,691.18
2021-01-28,1480.71,1092.15,1296.78,1079.96,693.37
2021-01-29,1481.43,1095.05,1297.89,1081.89,701.89
2021-02-01,1482.15,1092.93,1300.76,1082.3,704.88
2021-02-02,1483.19,1094.65,1299.41,1082.24,711.31
2021-02-03,1482.35,1093.66,1301.76,1081.03,702.21
2021-02-04,1482.27,1091.65,1301.92,1082.33,707.2
2021-02-05,1481.13,1090.42,1304.14,1082.0,714.5
2021-02-08,1478.28,1087.22,1305.22,1082.08,712.03
2021-02-09,1479.99,1080.3,1305.25,1083.21,709.46
2021-02-10,1480.77,1077.68,1299.79,1084.02,704.53
2021-02-11,1481.13,1078.4,1300.45,1083.61,709.17
2021-02-12,1481.83,1075.65,1297.68,1084.68,717.77
2021-02-15,1481.53,1078.21,1299.94,1084.32,721.81
2021-02-16,1481.46,1075.58,1303.66,1084.06,721.89
2021-02-17,1481.17,1076.4,1300.52,1083.25,719.36
2021-02-18,1480.85,1083.19,1300.72,1083.01,725.45
2021-02-19,1482.66,1083.18,1303.83,1085.25,725.3
2021-02-22,1482.7,1081.28,1302.35,1084.84,729.76
2021-02-23,1480.35,1080.44,1303.53,1085.8,721.87
2021-02-24,1478.85,1080.28,1305.84,1085.05,725.16
2021-02-25,1476.96,1077.17,1306.63,1085.83,715.91
2021-02-26,1477.58,1076.29,1308.32,1085.18,717.46
2021-03-01,1477.91,1075.08,1304.98,1085.14,719.77
2021-03-02,1479.0,1075.0,1305.46,1083.75,722.69
2021-03-03,1476.44,1075.96,1306.04,1081.91,722.9
2021-03-04,1475.6,1070.16,1302.12,1082.05,718.55
2021-03-05,1476.17,1076.1,1303.89,1081.4,719.5
2021-03-08,1475.63,1074.5,1302.67,1081.32,716.86
2021-03-09,1475.89,1073.84,1303.57,1082.05,717.83
2021-03-10,1477.45,1071.93,1301.9,1082.43,709.09
2021-03-11,1478.24,1074.46,1301.93,1082.9,712.52
2021-03-12,1476.59,1072.87,1302.27,1083.2,709.29
2021-03-15,1474.56,1072.78,1303.63,1082.75,712.44
2021-03-16,1473.77,1073.54,1304.75,1084.53,712.55
2021-03-17,1473.43,1076.25,1305.92,1084.13,718.4
2021-03-18,1473.86,1074.95,1307.68,1083.8,709.26
2021-03-19,1472.57,1075.72,1306.05,1083.01,705.27
2021-03-22,1472.26,1073.27,1307.93,1081.97,706.04
2021-03-23,1472.01,1070.95,1302.95,1082.99,699.5
2021-03-24,1470.62,1073.72,1298.84,1083.22,698.93
2021-03-25,1471.06,1073.63,1302.75,1085.11,703.1
2021-03-26,1471.62,1075.46,1302.81,1084.77,697.48
2021-03-29,1470.53,1071.31,1300.94,1084.17,694.66
2021-03-30,1469.69,1074.98,1302.24,1084.44,695.1
2021-03-31,1467.75,1072.38,1302.62,1085.39,692.27
2021-04-01,1467.92,1071.6,1298.54,1085.05,697.91
2021-04-02,1470.57,1069.57,1301.09,1085.43,692.3
2021-04-05,1468.33,1069.96,1304.55,1085.4,696.09
2021-04-06,1469.86,1065.75,1305.73,1085.47,694.46
2021-04-07,1471.47,1057.78,1304.88,1085.04,696.33
2021-04-08,1471.12,1055.38,1306.28,1085.39,700.98
2021-04-09,1469.98,1057.45,1309.21,1084.88,705.04
2021-04-12,1471.97,1058.25,1312.24,1086.73,706.16
2021-04-13,1472.56,1060.66,1315.31,1087.49,707.14
2021-04-14,1471.17,1058.71,1319.38,1086.91,706.62
2021-04-15,1471.01,1057.62,1317.9,1085.74,707.05
2021-04-16,1473.01,1053.38,1314.31,1085.52,703.25
2021-04-19,1474.68,1057.01,1315.77,1087.03,705.25
2021-04-20,1478.06,1054.32,1315.45,1088.41,706.17
2021-04-21,1476.89,1054.44,1318.26,1090.58,705.47
2021-04-22,1475.43,1053.42,1322.44,1090.43,705.15
2021-04-23,1473.78,1057.23,1324.48,1091.08,704.16
2021-04-26,1473.83,1059.31,1323.84,1091.41,702.96
2021-04-27,1473.87,1065.8,1328.06,1092.19,705.33
2021-04-28,1472.33,1065.79,1329.33,1092.95,716.31
2021-04-29,1470.75,1067.13,1325.46,1093.85,719.41
2021-04-30,1470.77,1061.09,1321.18,1093.56,710.87
2021-05-03,1472.56,1058.97,1318.7,1094.37,712.64
2021-05-04,1472.18,1061.08,1321.73,1094.86,709.6
2021-05-05,1472.99,1059.81,1321.78,1094.98,703.47
2021-05-06,1474.95,1057.32,1324.65,1095.29,695.05
2021-05-07,1473.44,1059.38,1322.4,1095.52,692.78
2021-05-10,1473.62,1061.76,1324.07,1095.81,690.87
2021-05-11,1471.59,1066.14,1323.24,1095.85,694.5
2021-05-12,1471.34,1068.53,1327.66,1096.48,701.6
2021-05-13,1470.93,1067.44,1325.47,1096.57,702.97
2021-05-14,1471.7,1062.97,1323.52,1096.54,703.3
2021-05-17,1473.74,1062.75,1326.61,1097.13,713.46
2021-05-18,1472.61,1065.46,1326.46,1096.22,715.4
2021-05-19,1472.44,1063.72,1323.69,1095.56,711.73
2021-05-20,1471.04,1064.52,1321.41,1096.12,719.19
2021-05-21,1471.11,1061.69,1322.59,1096.48,721.35
2021-05-24,1471.5,1062.77,1325.35,1097.19,725.96
2021-05-25,1471.51,1061.79,1325.58,1097.35,737.93
2021-05-26,1471.1,1065.09,1325.93,1097.89,737.65
2021-05-27,1470.41,1066.57,1332.01,1097.4,742.62
2021-05-28,1469.86,1068.53,1332.91,1097.29,742.14
2021-05-31,1468.56,1068.45,1333.14,1097.89,742.42
2021-06-01,1470.31,1063.61,1335.78,1097.72,739.0
2021-06-02,1469.71,1061.56,1329.98,1096.68,734.17
2021-06-03,1468.37,1060.68,1327.52,1096.69,728.98
2021-06-04,1468.87,1064.18,1324.91,1096.98,726.75
2021-06-07,1470.42,1064.77,1326.14,1095.3,727.32
2021-06-08,1468.76,1061.91,1327.98,1094.1,730.72
2021-06-09,1472.61,1063.49,1329.58,1094.09,730.34
2021-06-10,1471.37,1065.68,1330.6,1093.71,723.26
2021-06-11,1469.78,1070.14,1330.11,1094.92,729.99
2021-06-14,1471.67,1070.18,1325.6,1095.24,735.35
2021-06-15,1468.47,1072.03,1324.54,1095.11,734.93
